generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
24,0.42750000000000005,0.0775,0.13840750000000002,0.056247623894258865,"{'avance_balon': 0.5965224846897543, 'min_dist_balon_jug': -44.54953281405214, 'max_dist_balon_jug': 26.542791044256163, 'min_dist_balon_op': 37.30078057363459, 'max_dist_balon_op': -15.762066755454164, 'max_avance_jug': -50.0, 'min_avance_jug': 12.345470483938023, 'max_avance_op': 24.58660350203153, 'min_avance_op': 12.087829322713205, 'muy_cerca_borde_jug': 50.0, 'muy_cerca_borde_op': -6.767444787886871, 'mas_cerca_balon': -2.2395369076286915, 'casilla_neutra': -4.8171181930491525, 'muy_cerca_jug': 7.047324952518385, 'muy_lejos_jug': 17.965785191068267, 'muy_cerca_op': 47.31120158380376, 'muy_lejos_op': 21.618623590021862}",-0.004999999999999949,0.19250000000000003,0.35000000000000003
25,0.40750000000000003,0.08,0.13653250000000003,0.05269886330605243,"{'avance_balon': -0.8458887460409672, 'min_dist_balon_jug': -21.446837920429786, 'max_dist_balon_jug': -6.992084138134928, 'min_dist_balon_op': -48.28716743168309, 'max_dist_balon_op': -35.30150739894373, 'max_avance_jug': -46.46427806188191, 'min_avance_jug': 2.504965640051725, 'max_avance_op': 10.191184840831108, 'min_avance_op': -49.86196056298662, 'muy_cerca_borde_jug': 32.065109302501284, 'muy_cerca_borde_op': 3.020567856772668, 'mas_cerca_balon': 37.06798371308786, 'casilla_neutra': -12.456917602902944, 'muy_cerca_jug': 3.661241486616376, 'muy_lejos_jug': -17.95429098551748, 'muy_cerca_op': -22.043539621094126, 'muy_lejos_op': -8.83670320637431}",-0.020000000000000018,0.17250000000000001,0.3275
26,0.43499999999999994,0.0775,0.13777500000000004,0.05423213415494544,"{'avance_balon': 14.897522095311723, 'min_dist_balon_jug': 12.072176881258194, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 41.659293825426374, 'max_dist_balon_op': -32.02348801189871, 'max_avance_jug': -34.28306203964465, 'min_avance_jug': 19.49849785038835, 'max_avance_op': 36.36623620834906, 'min_avance_op': 9.655354062563156, 'muy_cerca_borde_jug': 0.007111105282421523, 'muy_cerca_borde_op': -34.323702761776126, 'mas_cerca_balon': 30.689455159735, 'casilla_neutra': 34.49444250848156, 'muy_cerca_jug': 30.95588357005461, 'muy_lejos_jug': -40.128799936737636, 'muy_cerca_op': 35.33912798942441, 'muy_lejos_op': -7.313526284598647}",0.027499999999999913,0.19999999999999993,0.35749999999999993
27,0.37,0.0675,0.13557750000000002,0.0524643711841665,"{'avance_balon': -0.7269632198820726, 'min_dist_balon_jug': -15.666453971381102, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 10.72562404301265, 'max_dist_balon_op': -10.933641613764951, 'max_avance_jug': 12.822688252878864, 'min_avance_jug': 19.926408628824618, 'max_avance_op': 22.334146422764036, 'min_avance_op': 6.651868165727757, 'muy_cerca_borde_jug': 41.932527545542094, 'muy_cerca_borde_op': 1.7257298502147629, 'mas_cerca_balon': -4.688705109522629, 'casilla_neutra': -5.7166275861449725, 'muy_cerca_jug': 22.570839510657816, 'muy_lejos_jug': -16.13467640738874, 'muy_cerca_op': -46.771649284094785, 'muy_lejos_op': 38.50831641771195}",-0.06499999999999995,0.13499999999999998,0.3025
28,0.5025000000000001,0.075,0.13465000000000005,0.05335309269386359,"{'avance_balon': 14.897522095311723, 'min_dist_balon_jug': -3.718515640080107, 'max_dist_balon_jug': 21.33334921236856, 'min_dist_balon_op': 19.93172085072152, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 35.11296199730575, 'max_avance_op': 42.11077078236477, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 43.60719356585712, 'muy_cerca_borde_op': 47.38751812140683, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -6.794667786308239, 'muy_lejos_jug': -35.885378596053336, 'muy_cerca_op': -50.0, 'muy_lejos_op': 22.89780520614896}",0.13250000000000006,0.26750000000000007,0.42750000000000005
29,0.43,0.0775,0.14057,0.0567809395836314,"{'avance_balon': 14.897522095311723, 'min_dist_balon_jug': -3.718515640080107, 'max_dist_balon_jug': 21.33334921236856, 'min_dist_balon_op': 19.93172085072152, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 35.11296199730575, 'max_avance_op': 42.11077078236477, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 43.60719356585712, 'muy_cerca_borde_op': 47.38751812140683, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -6.794667786308239, 'muy_lejos_jug': -35.885378596053336, 'muy_cerca_op': -50.0, 'muy_lejos_op': 22.89780520614896}",-0.07250000000000006,0.19499999999999998,0.3525
30,0.505,0.07250000000000001,0.14148,0.05726012661529837,"{'avance_balon': 3.944296162343431, 'min_dist_balon_jug': -7.411649183939985, 'max_dist_balon_jug': 21.56671620557391, 'min_dist_balon_op': 13.27914566258087, 'max_dist_balon_op': -38.158377624621544, 'max_avance_jug': -37.131050020986976, 'min_avance_jug': 24.25430753319115, 'max_avance_op': 50.0, 'min_avance_op': 12.309075496280737, 'muy_cerca_borde_jug': 40.11592863015746, 'muy_cerca_borde_op': 34.7944477208038, 'mas_cerca_balon': 39.08208387939981, 'casilla_neutra': -11.081727603918164, 'muy_cerca_jug': -7.889060522970468, 'muy_lejos_jug': -49.04124596997213, 'muy_cerca_op': 11.676990199204006, 'muy_lejos_op': 38.50831641771195}",0.07500000000000001,0.27,0.4325
31,0.41500000000000004,0.07250000000000001,0.1415,0.05788080424458526,"{'avance_balon': -4.901261382540436, 'min_dist_balon_jug': 25.418703802957786, 'max_dist_balon_jug': 21.97247360632283, 'min_dist_balon_op': 11.900096792032187, 'max_dist_balon_op': 0.13448875747653788, 'max_avance_jug': 46.0045876591193, 'min_avance_jug': 8.62716655070708, 'max_avance_op': -39.070519665235864, 'min_avance_op': 5.2887189869148905, 'muy_cerca_borde_jug': -12.635940642139168, 'muy_cerca_borde_op': -23.38706283644924, 'mas_cerca_balon': 23.68830926037322, 'casilla_neutra': -47.940062646261175, 'muy_cerca_jug': -50.0, 'muy_lejos_jug': 8.754847484008495, 'muy_cerca_op': 6.252909399815181, 'muy_lejos_op': 46.019210300321404}",-0.08999999999999997,0.18000000000000002,0.3425
32,0.385,0.065,0.145205,0.058772191340803345,"{'avance_balon': 0.3476665428987262, 'min_dist_balon_jug': -8.902857577379862, 'max_dist_balon_jug': 12.52279071911012, 'min_dist_balon_op': -48.28716743168309, 'max_dist_balon_op': -12.894265617535606, 'max_avance_jug': 42.309737194372296, 'min_avance_jug': 13.978466602108252, 'max_avance_op': -36.61048646762089, 'min_avance_op': -1.781319408771708, 'muy_cerca_borde_jug': 48.88161360098232, 'muy_cerca_borde_op': 29.172589150450197, 'mas_cerca_balon': 31.249543744180073, 'casilla_neutra': -11.074196897833463, 'muy_cerca_jug': -6.816454740739919, 'muy_lejos_jug': 22.596562753654162, 'muy_cerca_op': 50.0, 'muy_lejos_op': -9.612561654638455}",-0.030000000000000027,0.15,0.32
33,0.48,0.07250000000000001,0.14851,0.06353260895005021,"{'avance_balon': 1.3911652751216042, 'min_dist_balon_jug': -23.691323491743887, 'max_dist_balon_jug': 0.49271755679079543, 'min_dist_balon_op': 5.734603800003616, 'max_dist_balon_op': -24.681820112580148, 'max_avance_jug': 47.52619264399116, 'min_avance_jug': 24.25430753319115, 'max_avance_op': -42.30608399053065, 'min_avance_op': -4.6922897805032076, 'muy_cerca_borde_jug': -0.08637915115233537, 'muy_cerca_borde_op': -18.130384340658733, 'mas_cerca_balon': -2.2395369076286915, 'casilla_neutra': -14.987840242116192, 'muy_cerca_jug': -48.31943975971131, 'muy_lejos_jug': -34.75093566425515, 'muy_cerca_op': -47.61636777602909, 'muy_lejos_op': 39.139189409967145}",0.09499999999999997,0.24499999999999997,0.4075
34,0.5025000000000001,0.065,0.149635,0.06523336397120724,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': -25.33633866635166, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -34.01098315003969, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 42.11077078236477, 'min_avance_op': 43.56043770939166, 'muy_cerca_borde_jug': 25.92088571049881, 'muy_cerca_borde_op': -14.754445074115377, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -7.036393779048035, 'muy_lejos_jug': -22.294541362178027, 'muy_cerca_op': 44.76688284828021, 'muy_lejos_op': 22.89780520614896}",0.022500000000000075,0.26750000000000007,0.43750000000000006
35,0.4725,0.07,0.15335,0.06750307400407778,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': -25.33633866635166, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -34.01098315003969, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 42.11077078236477, 'min_avance_op': 43.56043770939166, 'muy_cerca_borde_jug': 25.92088571049881, 'muy_cerca_borde_op': -14.754445074115377, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -7.036393779048035, 'muy_lejos_jug': -22.294541362178027, 'muy_cerca_op': 44.76688284828021, 'muy_lejos_op': 22.89780520614896}",-0.030000000000000082,0.23749999999999996,0.40249999999999997
36,0.45999999999999996,0.0675,0.15130500000000002,0.06212555412227724,"{'avance_balon': -1.169541011153906, 'min_dist_balon_jug': -6.77850339129376, 'max_dist_balon_jug': 21.56671620557391, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -38.158377624621544, 'max_avance_jug': -46.95451663308282, 'min_avance_jug': 24.25430753319115, 'max_avance_op': 31.553680781913542, 'min_avance_op': 0.525165352360391, 'muy_cerca_borde_jug': 40.11592863015746, 'muy_cerca_borde_op': 37.43618106220901, 'mas_cerca_balon': 39.08208387939981, 'casilla_neutra': -11.081727603918164, 'muy_cerca_jug': -7.889060522970468, 'muy_lejos_jug': -7.317934238780522, 'muy_cerca_op': -49.625326419492104, 'muy_lejos_op': 33.08247905634805}",-0.012500000000000011,0.22499999999999995,0.39249999999999996
37,0.525,0.0625,0.14916500000000002,0.06279373197222793,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': -25.33633866635166, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 42.11077078236477, 'min_avance_op': 43.56043770939166, 'muy_cerca_borde_jug': 25.505441655249832, 'muy_cerca_borde_op': -14.754445074115377, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -7.036393779048035, 'muy_lejos_jug': -22.294541362178027, 'muy_cerca_op': 44.76688284828021, 'muy_lejos_op': 22.89780520614896}",0.06500000000000006,0.29000000000000004,0.4625
38,0.47750000000000004,0.065,0.1499425,0.065044718799838,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': -25.33633866635166, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 42.11077078236477, 'min_avance_op': 43.56043770939166, 'muy_cerca_borde_jug': 25.505441655249832, 'muy_cerca_borde_op': -14.754445074115377, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -7.036393779048035, 'muy_lejos_jug': -22.294541362178027, 'muy_cerca_op': 44.76688284828021, 'muy_lejos_op': 22.89780520614896}",-0.04749999999999999,0.24250000000000002,0.41250000000000003
39,0.475,0.0675,0.1470225,0.06298970744296245,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': -25.33633866635166, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 42.11077078236477, 'min_avance_op': 43.56043770939166, 'muy_cerca_borde_jug': 25.505441655249832, 'muy_cerca_borde_op': -14.754445074115377, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -19.92923144939018, 'muy_cerca_jug': -7.036393779048035, 'muy_lejos_jug': -22.294541362178027, 'muy_cerca_op': 44.76688284828021, 'muy_lejos_op': 22.89780520614896}",-0.0025000000000000577,0.23999999999999996,0.4075
40,0.5225,0.0675,0.15352750000000004,0.06777361576417477,"{'avance_balon': 15.42963981278577, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 35.11296199730575, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -20.01480831182338, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -6.794667786308239, 'muy_lejos_jug': 3.604315671959786, 'muy_cerca_op': -22.043539621094126, 'muy_lejos_op': -12.133735908191781}",0.04749999999999999,0.2875,0.45499999999999996
41,0.4375,0.07,0.156115,0.06735368790942334,"{'avance_balon': -0.7269632198820726, 'min_dist_balon_jug': -15.666453971381102, 'max_dist_balon_jug': 3.0898624638379433, 'min_dist_balon_op': 7.251111653512789, 'max_dist_balon_op': -10.933641613764951, 'max_avance_jug': 12.822688252878864, 'min_avance_jug': 5.013014486193802, 'max_avance_op': 22.334146422764036, 'min_avance_op': -10.002354887072292, 'muy_cerca_borde_jug': 43.73936416981157, 'muy_cerca_borde_op': 10.392911553693608, 'mas_cerca_balon': -4.688705109522629, 'casilla_neutra': 3.435277309876197, 'muy_cerca_jug': 22.570839510657816, 'muy_lejos_jug': -0.7497023392532736, 'muy_cerca_op': -42.463819541466734, 'muy_lejos_op': 38.50831641771195}",-0.08499999999999996,0.20249999999999999,0.3675
42,0.5475,0.07,0.15534,0.06703504232862093,"{'avance_balon': 15.42963981278577, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 35.63281162625907, 'max_dist_balon_op': -28.096059909029393, 'max_avance_jug': -50.0, 'min_avance_jug': 35.11296199730575, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -25.172027116267735, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -6.794667786308239, 'muy_lejos_jug': 3.604315671959786, 'muy_cerca_op': -22.043539621094126, 'muy_lejos_op': -12.133735908191781}",0.10999999999999999,0.3125,0.4775
43,0.48250000000000004,0.065,0.1558575,0.0660429477215395,"{'avance_balon': 15.42963981278577, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 35.11296199730575, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -20.01480831182338, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -48.04631655925938, 'muy_lejos_jug': -50.0, 'muy_cerca_op': -7.17956741004578, 'muy_lejos_op': 46.019210300321404}",-0.06499999999999995,0.24750000000000003,0.41750000000000004
44,0.5225,0.065,0.15425,0.06845363394298362,"{'avance_balon': 15.42963981278577, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 22.11126844236485, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -16.54646172232816, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -20.45809630078437, 'muy_cerca_jug': -48.04631655925938, 'muy_lejos_jug': -50.0, 'muy_cerca_op': -7.17956741004578, 'muy_lejos_op': 46.019210300321404}",0.039999999999999925,0.2875,0.45749999999999996
45,0.49749999999999994,0.06000000000000001,0.16163,0.07321393719777676,"{'avance_balon': 21.048521445721686, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -31.65367427155051, 'max_avance_jug': -50.0, 'min_avance_jug': 33.10264201666997, 'max_avance_op': 44.00062069047036, 'min_avance_op': 33.62903895172144, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -20.01480831182338, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -48.7653757253413, 'muy_lejos_jug': -23.75007291729573, 'muy_cerca_op': -4.793987530540672, 'muy_lejos_op': 50.0}",-0.025000000000000022,0.26249999999999996,0.43749999999999994
46,0.47000000000000003,0.07,0.16390250000000003,0.07428047686808426,"{'avance_balon': 17.45685309994378, 'min_dist_balon_jug': 2.735965059043207, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -30.996820447492237, 'max_avance_jug': -50.0, 'min_avance_jug': 31.278165908034993, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 24.191296486670723, 'muy_cerca_borde_op': -20.01480831182338, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -48.04631655925938, 'muy_lejos_jug': -50.0, 'muy_cerca_op': -7.17956741004578, 'muy_lejos_op': 38.13744330332949}",-0.027499999999999913,0.23500000000000001,0.4
47,0.4725,0.065,0.16845249999999998,0.07275171127712393,"{'avance_balon': 22.308993198144805, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -21.86290312067555, 'max_avance_jug': -50.0, 'min_avance_jug': 31.01372521152885, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 25.92088571049881, 'muy_cerca_borde_op': 47.38751812140683, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -48.04631655925938, 'muy_lejos_jug': -35.885378596053336, 'muy_cerca_op': -7.17956741004578, 'muy_lejos_op': 46.019210300321404}",0.0024999999999999467,0.23749999999999996,0.4075
48,0.515,0.07250000000000001,0.1657575,0.07173140834913252,"{'avance_balon': 19.20328397138326, 'min_dist_balon_jug': 2.8622802472378046, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 24.112421208229915, 'max_dist_balon_op': -31.13907660472684, 'max_avance_jug': -46.90128046459072, 'min_avance_jug': 18.962743894537812, 'max_avance_op': 42.11077078236477, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': -0.08637915115233537, 'muy_cerca_borde_op': -16.54646172232816, 'mas_cerca_balon': 22.256343961173798, 'casilla_neutra': -20.45809630078437, 'muy_cerca_jug': -5.74100749569314, 'muy_lejos_jug': 19.35073199939922, 'muy_cerca_op': -50.0, 'muy_lejos_op': 23.645269358028457}",0.04250000000000004,0.28,0.4425
49,0.515,0.07,0.16567,0.07108587131069015,"{'avance_balon': 22.308993198144805, 'min_dist_balon_jug': 0.7595747719562969, 'max_dist_balon_jug': 13.951504461978251, 'min_dist_balon_op': 37.342650583881394, 'max_dist_balon_op': -21.86290312067555, 'max_avance_jug': -50.0, 'min_avance_jug': 31.01372521152885, 'max_avance_op': 44.00062069047036, 'min_avance_op': 45.697600656586076, 'muy_cerca_borde_jug': 25.92088571049881, 'muy_cerca_borde_op': 47.38751812140683, 'mas_cerca_balon': 30.223638890099085, 'casilla_neutra': -36.597655629644265, 'muy_cerca_jug': -48.04631655925938, 'muy_lejos_jug': -35.885378596053336, 'muy_cerca_op': -7.17956741004578, 'muy_lejos_op': 46.019210300321404}",0.0,0.28,0.445
